"년","구이름","동이름","평균거래금액","평균전용면적","평당가격","구분"
"2017",강남구,논현동,49154,63.0,800,"2"
"2017",종로구,누상동,32366,62.0,514,"2"
"2017",종로구,누하동,40000,60.0,668,"2"
"2017",광진구,능동,32335,52.0,669,"2"
"2017",동대문구,답십리동,24118,44.0,598,"2"
"2017",영등포구,당산동,29476,42.0,775,"2"
"2017",영등포구,당산동1가,23511,33.0,794,"2"
"2017",영등포구,당산동3가,33250,58.0,606,"2"
"2017",영등포구,당산동4가,28722,36.0,850,"2"
"2017",영등포구,당산동6가,27256,43.0,693,"2"
"2017",마포구,당인동,31600,40.0,816,"2"
"2017",영등포구,대림동,21484,48.0,468,"2"
"2017",동작구,대방동,29720,52.0,615,"2"
"2017",서대문구,대신동,13860,25.0,537,"2"
"2017",은평구,대조동,20393,47.0,457,"2"
"2017",강남구,대치동,54122,59.0,908,"2"
"2017",서대문구,대현동,13220,14.0,962,"2"
"2017",마포구,대흥동,28007,40.0,718,"2"
"2017",강남구,도곡동,50685,75.0,729,"2"
"2017",영등포구,도림동,21707,53.0,416,"2"
"2017",도봉구,도봉동,13815,47.0,299,"2"
"2017",성동구,도선동,15143,22.0,870,"2"
"2017",마포구,도화동,29339,49.0,610,"2"
"2017",금천구,독산동,20893,49.0,450,"2"
"2017",성북구,돈암동,20367,41.0,523,"2"
"2017",마포구,동교동,43674,56.0,799,"2"
"2017",용산구,동빙고동,85319,70.0,1404,"2"
"2017",성북구,동선동3가,21060,65.0,334,"2"
"2017",성북구,동선동4가,25350,41.0,746,"2"
"2017",성북구,동선동5가,26971,71.0,437,"2"
"2017",성북구,동소문동1가,25833,68.0,386,"2"
"2017",성북구,동소문동4가,30100,80.0,381,"2"
"2017",성북구,동소문동6가,19540,35.0,597,"2"
"2017",성북구,동소문동7가,15739,34.0,499,"2"
"2017",종로구,동숭동,17639,48.0,360,"2"
"2017",용산구,동자동,42014,50.0,963,"2"
"2017",동작구,동작동,37402,61.0,652,"2"
"2017",강동구,둔촌동,28966,49.0,639,"2"
"2017",강서구,등촌동,22542,50.0,481,"2"
"2017",강서구,마곡동,44150,58.0,762,"2"
"2017",성동구,마장동,22162,34.0,666,"2"
"2017",송파구,마천동,28678,48.0,609,"2"
"2017",마포구,마포동,22920,44.0,530,"2"
"2017",중구,만리동1가,28650,51.0,556,"2"
"2017",중랑구,망우동,18754,47.0,412,"2"
"2017",마포구,망원동,24141,41.0,642,"2"
"2017",중랑구,면목동,21316,49.0,466,"2"
"2017",종로구,명륜1가,37017,70.0,538,"2"
"2017",종로구,명륜2가,32100,56.0,578,"2"
"2017",종로구,명륜3가,18086,51.0,359,"2"
"2017",종로구,명륜4가,16500,40.0,416,"2"
"2017",강동구,명일동,25968,49.0,562,"2"
"2017",양천구,목동,21096,48.0,465,"2"
"2017",종로구,무악동,20220,55.0,359,"2"
"2017",중랑구,묵동,18328,44.0,448,"2"
"2017",중구,묵정동,17467,26.0,732,"2"
"2017",영등포구,문래동1가,27000,74.0,364,"2"
"2017",영등포구,문래동3가,26800,26.0,1032,"2"
"2017",송파구,문정동,30187,46.0,680,"2"
"2017",강북구,미아동,17261,45.0,408,"2"
"2017",서초구,반포동,54186,76.0,751,"2"
"2017",서초구,방배동,53196,60.0,931,"2"
"2017",송파구,방이동,30229,52.0,633,"2"
"2017",도봉구,방학동,14181,46.0,317,"2"
"2017",강서구,방화동,22446,50.0,462,"2"
"2017",강북구,번동,13762,44.0,319,"2"
"2017",용산구,보광동,68237,47.0,1583,"2"
"2017",성북구,보문동1가,23000,42.0,546,"2"
"2017",성북구,보문동2가,28975,41.0,847,"2"
"2017",성북구,보문동4가,25500,36.0,713,"2"
"2017",성북구,보문동5가,17960,28.0,653,"2"
"2017",성북구,보문동6가,20918,52.0,418,"2"
"2017",성북구,보문동7가,28025,57.0,488,"2"
"2017",동작구,본동,21376,28.0,836,"2"
"2017",관악구,봉천동,22681,51.0,475,"2"
"2017",종로구,부암동,44384,95.0,465,"2"
"2017",서대문구,북가좌동,20831,51.0,423,"2"
"2017",서대문구,북아현동,36500,61.0,648,"2"
"2017",은평구,불광동,18401,49.0,391,"2"
"2017",성동구,사근동,20655,46.0,459,"2"
"2017",동작구,사당동,26394,50.0,555,"2"
"2017",종로구,사직동,27024,54.0,517,"2"
"2017",성북구,삼선동1가,17156,41.0,429,"2"
"2017",성북구,삼선동2가,23125,53.0,435,"2"
"2017",성북구,삼선동3가,26648,65.0,428,"2"
"2017",성북구,삼선동4가,8800,25.0,349,"2"
"2017",성북구,삼선동5가,25888,54.0,520,"2"
"2017",강남구,삼성동,75376,69.0,1090,"2"
"2017",송파구,삼전동,27016,46.0,627,"2"
"2017",종로구,삼청동,55067,114.0,520,"2"
"2017",노원구,상계동,16405,48.0,360,"2"
"2017",동작구,상도1동,23351,40.0,713,"2"
"2017",동작구,상도동,22929,51.0,490,"2"
"2017",중랑구,상봉동,21994,46.0,500,"2"
"2017",마포구,상수동,37638,44.0,879,"2"
"2017",마포구,상암동,26333,55.0,512,"2"
"2017",성북구,상월곡동,23611,62.0,397,"2"
"2017",강동구,상일동,42397,68.0,630,"2"
"2017",용산구,서계동,21765,41.0,579,"2"
"2017",마포구,서교동,28936,45.0,693,"2"
"2017",용산구,서빙고동,64000,56.0,1327,"2"
"2017",서초구,서초동,52538,68.0,820,"2"
"2017",성북구,석관동,19259,44.0,447,"2"
"2017",송파구,석촌동,28340,48.0,625,"2"
"2017",강동구,성내동,26433,48.0,604,"2"
"2017",성북구,성북동,43884,82.0,523,"2"
"2017",성북구,성북동1가,34360,73.0,469,"2"
"2017",마포구,성산동,25675,49.0,564,"2"
"2017",성동구,성수동1가,62234,50.0,1307,"2"
"2017",성동구,성수동2가,47692,51.0,983,"2"
"2017",강남구,세곡동,122400,98.0,1184,"2"
"2017",성동구,송정동,18087,40.0,474,"2"
"2017",송파구,송파동,29665,47.0,684,"2"
"2017",은평구,수색동,24797,48.0,544,"2"
"2017",강북구,수유동,17196,48.0,364,"2"
"2017",종로구,숭인동,21447,49.0,454,"2"
"2017",금천구,시흥동,19989,52.0,405,"2"
"2017",용산구,신계동,28356,25.0,1131,"2"
"2017",마포구,신공덕동,25775,36.0,895,"2"
"2017",종로구,신교동,38985,64.0,592,"2"
"2017",영등포구,신길동,24647,49.0,538,"2"
"2017",중랑구,신내동,16845,46.0,373,"2"
"2017",중구,신당동,27938,53.0,576,"2"
"2017",동작구,신대방동,23345,41.0,675,"2"
"2017",구로구,신도림동,30913,60.0,558,"2"
"2017",관악구,신림동,20991,46.0,512,"2"
"2017",종로구,신문로2가,60000,48.0,1257,"2"
"2017",은평구,신사동,22626,53.0,421,"2"
"2017",동대문구,신설동,23500,61.0,405,"2"
"2017",마포구,신수동,22225,37.0,600,"2"
"2017",종로구,신영동,32298,74.0,448,"2"
"2017",서초구,신원동,83750,173.0,485,"2"
"2017",양천구,신월동,14811,47.0,321,"2"
"2017",양천구,신정동,20422,49.0,434,"2"
"2017",용산구,신창동,27680,53.0,538,"2"
"2017",서대문구,신촌동,49483,72.0,706,"2"
"2017",중구,쌍림동,26143,51.0,553,"2"
"2017",도봉구,쌍문동,15922,48.0,348,"2"
"2017",마포구,아현동,24678,49.0,540,"2"
"2017",성북구,안암동1가,14056,22.0,724,"2"
"2017",성북구,안암동2가,17000,41.0,409,"2"
"2017",성북구,안암동3가,22593,66.0,349,"2"
"2017",성북구,안암동4가,28750,73.0,394,"2"
"2017",성북구,안암동5가,22000,55.0,407,"2"
"2017",강동구,암사동,22965,41.0,602,"2"
"2017",서초구,양재동,39276,54.0,740,"2"
"2017",영등포구,양평동1가,34833,74.0,476,"2"
"2017",영등포구,양평동2가,10700,33.0,321,"2"
"2017",영등포구,양평동3가,31000,40.0,771,"2"
"2017",영등포구,양평동4가,17577,30.0,604,"2"
"2017",영등포구,양평동5가,28178,35.0,823,"2"
"2017",영등포구,양평동6가,26266,47.0,590,"2"
"2017",강남구,역삼동,36770,48.0,836,"2"
"2017",은평구,역촌동,18691,50.0,393,"2"
"2017",종로구,연건동,18527,45.0,405,"2"
"2017",마포구,연남동,31435,60.0,566,"2"
"2017",서대문구,연희동,24728,57.0,451,"2"
"2017",서초구,염곡동,150000,169.0,889,"2"
"2017",마포구,염리동,36837,55.0,753,"2"
"2017",강서구,염창동,21677,44.0,536,"2"
"2017",영등포구,영등포동,22005,43.0,590,"2"
"2017",영등포구,영등포동1가,21787,33.0,793,"2"
"2017",영등포구,영등포동2가,27817,42.0,675,"2"
"2017",영등포구,영등포동4가,12500,19.0,667,"2"
"2017",영등포구,영등포동5가,23300,53.0,439,"2"
"2017",영등포구,영등포동6가,25750,29.0,880,"2"
"2017",영등포구,영등포동7가,23696,53.0,466,"2"
"2017",서대문구,영천동,20300,33.0,609,"2"
"2017",송파구,오금동,29245,53.0,571,"2"
"2017",구로구,오류동,20507,53.0,400,"2"
"2017",성동구,옥수동,52070,91.0,559,"2"
"2017",종로구,옥인동,35088,59.0,582,"2"
"2017",서대문구,옥천동,13050,29.0,460,"2"
"2017",구로구,온수동,22110,56.0,401,"2"
"2017",강서구,외발산동,14559,46.0,352,"2"
"2017",마포구,용강동,31395,55.0,583,"2"
"2017",성동구,용답동,32759,53.0,613,"2"
"2017",동대문구,용두동,28399,54.0,581,"2"
"2017",용산구,용문동,30639,49.0,690,"2"
"2017",용산구,용산동2가,25067,44.0,589,"2"
"2017",용산구,용산동3가,20000,13.0,1494,"2"
"2017",서초구,우면동,42069,62.0,774,"2"
"2017",강북구,우이동,17636,54.0,322,"2"
"2017",종로구,원서동,33684,60.0,545,"2"
"2017",용산구,원효로1가,32267,51.0,688,"2"
"2017",용산구,원효로2가,33600,26.0,1261,"2"
"2017",용산구,원효로3가,14000,15.0,972,"2"
"2017",용산구,원효로4가,36036,62.0,649,"2"
"2017",노원구,월계동,16436,50.0,334,"2"
"2017",성동구,응봉동,25353,50.0,484,"2"
"2017",은평구,응암동,18535,48.0,402,"2"
"2017",동대문구,이문동,19573,40.0,545,"2"
"2017",용산구,이촌동,48796,45.0,1128,"2"
"2017",용산구,이태원동,52328,74.0,769,"2"
"2017",종로구,이화동,24150,63.0,379,"2"
"2017",강남구,일원동,42375,50.0,825,"2"
"2017",광진구,자양동,27611,46.0,639,"2"
"2017",송파구,잠실동,30787,45.0,731,"2"
"2017",서초구,잠원동,29300,41.0,739,"2"
"2017",동대문구,장안동,28266,53.0,531,"2"
"2017",성북구,장위동,20809,51.0,418,"2"
"2017",중구,장충동1가,37586,72.0,527,"2"
"2017",중구,장충동2가,25645,55.0,534,"2"
"2017",동대문구,전농동,22970,47.0,525,"2"
"2017",성북구,정릉동,18118,52.0,378,"2"
"2017",동대문구,제기동,21063,41.0,583,"2"
"2017",성북구,종암동,21117,49.0,453,"2"
"2017",용산구,주성동,105833,77.0,1608,"2"
"2017",노원구,중계동,17541,54.0,327,"2"
"2017",광진구,중곡동,23972,45.0,587,"2"
"2017",마포구,중동,21121,48.0,448,"2"
"2017",중구,중림동,29853,51.0,639,"2"
"2017",중랑구,중화동,21058,48.0,462,"2"
"2017",은평구,증산동,25663,55.0,487,"2"
"2017",은평구,진관동,47350,85.0,559,"2"
"2017",도봉구,창동,17113,49.0,351,"2"
"2017",종로구,창성동,51000,75.0,682,"2"
"2017",종로구,창신동,16957,48.0,354,"2"
"2017",마포구,창전동,23434,49.0,533,"2"
"2017",서대문구,창천동,23297,49.0,475,"2"
"2017",서대문구,천연동,25897,44.0,598,"2"
"2017",구로구,천왕동,32518,59.0,553,"2"
"2017",강동구,천호동,23803,42.0,603,"2"
"2017",강남구,청담동,111359,92.0,1083,"2"
"2017",동대문구,청량리동,18952,52.0,373,"2"
"2017",종로구,청운동,84300,129.0,662,"2"
"2017",용산구,청파동1가,28175,55.0,539,"2"
"2017",용산구,청파동2가,26259,46.0,624,"2"
"2017",용산구,청파동3가,30125,52.0,657,"2"
"2017",종로구,체부동,18000,52.0,349,"2"
"2017",종로구,충신동,13400,32.0,422,"2"
"2017",서대문구,충정로2가,30313,59.0,520,"2"
"2017",서대문구,충정로3가,37005,61.0,715,"2"
"2017",종로구,통인동,54000,75.0,721,"2"
"2017",종로구,평창동,47119,93.0,508,"2"
"2017",송파구,풍납동,24559,48.0,546,"2"
"2017",중구,필동2가,42250,91.0,464,"2"
"2017",중구,필동3가,22025,31.0,744,"2"
"2017",종로구,필운동,88500,131.0,672,"2"
"2017",노원구,하계동,29012,67.0,472,"2"
"2017",성동구,하왕십리동,35000,69.0,505,"2"
"2017",성북구,하월곡동,24899,50.0,513,"2"
"2017",용산구,한강로1가,32753,25.0,1513,"2"
"2017",용산구,한강로2가,31275,50.0,723,"2"
"2017",용산구,한강로3가,82600,67.0,1254,"2"
"2017",용산구,한남동,96777,85.0,1274,"2"
"2017",서대문구,합동,30667,75.0,415,"2"
"2017",마포구,합정동,28372,46.0,653,"2"
"2017",구로구,항동,36875,80.0,426,"2"
"2017",성동구,행당동,37425,51.0,815,"2"
"2017",종로구,행촌동,16501,46.0,357,"2"
"2017",마포구,현석동,27838,54.0,522,"2"
"2017",종로구,혜화동,42320,76.0,597,"2"
"2017",서대문구,홍은동,18241,54.0,347,"2"
"2017",성동구,홍익동,27878,39.0,748,"2"
"2017",서대문구,홍제동,21352,54.0,408,"2"
"2017",종로구,홍지동,37750,97.0,415,"2"
"2017",종로구,홍파동,25833,59.0,438,"2"
"2017",강서구,화곡동,17087,48.0,373,"2"
"2017",광진구,화양동,27128,50.0,583,"2"
"2017",중구,황학동,22495,33.0,699,"2"
"2017",동대문구,회기동,20059,51.0,389,"2"
"2017",중구,회현동1가,32875,71.0,478,"2"
"2017",종로구,효자동,66500,130.0,501,"2"
"2017",용산구,효창동,31398,57.0,587,"2"
"2017",용산구,후암동,35693,56.0,672,"2"
"2017",동대문구,휘경동,23232,54.0,477,"2"
"2017",동작구,흑석동,38957,57.0,723,"2"
"2018",송파구,가락동,29394,48.0,667,"2"
"2018",구로구,가리봉동,20787,47.0,473,"2"
"2018",금천구,가산동,21700,43.0,561,"2"
"2018",강서구,가양동,27131,51.0,605,"2"
"2018",종로구,가회동,155233,188.0,728,"2"
"2018",용산구,갈월동,51969,48.0,1224,"2"
"2018",은평구,갈현동,21927,50.0,465,"2"
"2018",구로구,개봉동,20801,52.0,416,"2"
"2018",강남구,개포동,35642,46.0,825,"2"
"2018",송파구,거여동,28868,49.0,614,"2"
"2018",종로구,계동,29000,57.0,475,"2"
"2018",강동구,고덕동,24130,47.0,519,"2"
"2018",구로구,고척동,19111,43.0,462,"2"
"2018",마포구,공덕동,33273,47.0,738,"2"
"2018",노원구,공릉동,30588,60.0,483,"2"
"2018",강서구,공항동,20445,38.0,580,"2"
"2018",광진구,광장동,46207,89.0,550,"2"
"2018",종로구,구기동,61985,121.0,519,"2"
"2018",구로구,구로동,19123,46.0,445,"2"
"2018",은평구,구산동,20160,52.0,425,"2"
"2018",마포구,구수동,27998,49.0,597,"2"
"2018",광진구,구의동,26927,50.0,584,"2"
"2018",광진구,군자동,23548,44.0,589,"2"
"2018",구로구,궁동,22809,51.0,455,"2"
"2018",성동구,금호동1가,17924,44.0,407,"2"
"2018",성동구,금호동2가,38455,61.0,641,"2"
"2018",성동구,금호동3가,37171,47.0,796,"2"
"2018",성동구,금호동4가,32889,43.0,812,"2"
"2018",강동구,길동,24615,42.0,634,"2"
"2018",성북구,길음동,37521,50.0,782,"2"
"2018",서대문구,남가좌동,23712,46.0,563,"2"
"2018",중구,남창동,42500,68.0,626,"2"
"2018",관악구,남현동,34553,61.0,592,"2"
"2018",강서구,내발산동,22801,48.0,503,"2"
"2018",종로구,내수동,46550,72.0,646,"2"
"2018",마포구,노고산동,31677,35.0,897,"2"
"2018",동작구,노량진동,48844,56.0,913,"2"
"2018",은평구,녹번동,18507,48.0,398,"2"
"2018",강남구,논현동,64517,79.0,857,"2"
"2018",종로구,누상동,32422,60.0,541,"2"
"2018",종로구,누하동,40350,64.0,630,"2"
"2018",광진구,능동,32401,49.0,753,"2"
"2018",동대문구,답십리동,22040,44.0,528,"2"
"2018",영등포구,당산동,22300,49.0,465,"2"
"2018",영등포구,당산동1가,26329,34.0,834,"2"
"2018",영등포구,당산동3가,32200,38.0,968,"2"
"2018",영등포구,당산동4가,27078,35.0,839,"2"
"2018",영등포구,당산동6가,25383,32.0,850,"2"
"2018",마포구,당인동,39231,41.0,1078,"2"
"2018",영등포구,대림동,21414,46.0,500,"2"
"2018",동작구,대방동,34225,56.0,668,"2"
"2018",서대문구,대신동,7500,21.0,353,"2"
"2018",은평구,대조동,24596,48.0,542,"2"
"2018",강남구,대치동,64659,56.0,1216,"2"
"2018",서대문구,대현동,19695,30.0,971,"2"
"2018",마포구,대흥동,30657,37.0,874,"2"
"2018",강남구,도곡동,39977,48.0,887,"2"
"2018",영등포구,도림동,23057,46.0,532,"2"
"2018",도봉구,도봉동,15596,50.0,317,"2"
"2018",성동구,도선동,25175,42.0,737,"2"
"2018",마포구,도화동,26246,39.0,736,"2"
"2018",금천구,독산동,21815,48.0,469,"2"
"2018",성북구,돈암동,21372,45.0,497,"2"
"2018",마포구,동교동,37439,39.0,1006,"2"
"2018",용산구,동빙고동,114425,92.0,1630,"2"
"2018",성북구,동선동2가,13475,40.0,375,"2"
"2018",성북구,동선동3가,21575,60.0,371,"2"
"2018",성북구,동선동4가,29013,55.0,535,"2"
"2018",성북구,동선동5가,35833,69.0,522,"2"
"2018",성북구,동소문동1가,26400,52.0,583,"2"
"2018",성북구,동소문동4가,28962,66.0,448,"2"
"2018",성북구,동소문동6가,30040,62.0,503,"2"
"2018",성북구,동소문동7가,19765,36.0,629,"2"
"2018",종로구,동숭동,24581,54.0,416,"2"
"2018",용산구,동자동,39567,35.0,1235,"2"
"2018",동작구,동작동,40259,73.0,609,"2"
"2018",강동구,둔촌동,30702,53.0,600,"2"
"2018",강서구,등촌동,25575,49.0,549,"2"
"2018",강서구,마곡동,52006,54.0,959,"2"
"2018",성동구,마장동,31071,52.0,639,"2"
"2018",송파구,마천동,36783,50.0,748,"2"
"2018",마포구,마포동,37443,60.0,693,"2"
"2018",중구,만리동1가,37133,65.0,562,"2"
"2018",중랑구,망우동,21315,54.0,423,"2"
"2018",마포구,망원동,23427,42.0,586,"2"
"2018",중랑구,면목동,21897,50.0,474,"2"
"2018",종로구,명륜1가,33604,68.0,501,"2"
"2018",종로구,명륜2가,36592,59.0,630,"2"
"2018",종로구,명륜3가,16908,48.0,348,"2"
"2018",종로구,명륜4가,41380,60.0,729,"2"
"2018",강동구,명일동,27052,51.0,548,"2"
"2018",양천구,목동,21647,46.0,519,"2"
"2018",종로구,무악동,23167,53.0,433,"2"
"2018",중구,무학동,40933,71.0,594,"2"
"2018",중랑구,묵동,22075,55.0,426,"2"
"2018",중구,묵정동,24850,30.0,838,"2"
"2018",영등포구,문래동1가,29300,74.0,398,"2"
"2018",영등포구,문래동3가,25600,26.0,967,"2"
"2018",송파구,문정동,28605,44.0,692,"2"
"2018",강북구,미아동,19864,49.0,424,"2"
"2018",서초구,반포동,60744,76.0,808,"2"
"2018",서초구,방배동,57604,57.0,1052,"2"
"2018",송파구,방이동,32035,53.0,645,"2"
"2018",도봉구,방학동,14929,47.0,323,"2"
"2018",강서구,방화동,26360,51.0,535,"2"
"2018",강북구,번동,15246,44.0,341,"2"
"2018",용산구,보광동,98472,48.0,2280,"2"
"2018",성북구,보문동1가,25959,33.0,791,"2"
"2018",성북구,보문동2가,28667,51.0,637,"2"
"2018",성북구,보문동4가,30000,72.0,417,"2"
"2018",성북구,보문동5가,30492,59.0,554,"2"
"2018",성북구,보문동6가,24017,42.0,602,"2"
"2018",성북구,보문동7가,26250,61.0,431,"2"
"2018",동작구,본동,25738,31.0,929,"2"
"2018",서대문구,봉원동,25000,65.0,384,"2"
"2018",관악구,봉천동,25010,53.0,493,"2"
"2018",종로구,부암동,41384,81.0,541,"2"
"2018",서대문구,북가좌동,24112,52.0,478,"2"
"2018",서대문구,북아현동,48654,63.0,815,"2"
"2018",은평구,불광동,20205,47.0,443,"2"
"2018",성동구,사근동,18117,41.0,479,"2"
"2018",동작구,사당동,28081,49.0,623,"2"
