거래금액,건축년도,년,단지,법정동,시군구,월,일,전용면적,지번,지역코드,층
"13,500",2005,2010,토마토파르코,상계동,노원구,12,15,36.77,1267,11350,6
"9,000",2003,2010,마블러스2,상계동,노원구,12,17,21.75,341-15,11350,8
"11,000",2004,2010,오피앙,상계동,노원구,12,24,27.78,1258,11350,9
"21,500",2005,2010,토마토파르코,상계동,노원구,12,28,72.76,1267,11350,14
"12,000",2003,2010,마블러스2,상계동,노원구,12,28,32.6,341-15,11350,9
"11,500",2003,2010,하이베라스,상계동,노원구,12,28,41.35,1262,11350,3
"12,500",2004,2010,노빌리안골드,상계동,노원구,12,29,26.64,734-3,11350,10
"11,800",2004,2010,노빌리안골드,상계동,노원구,12,30,27.72,734-3,11350,10
"24,000",2005,2010,(506),중계동,노원구,12,2,66.09,506,11350,9
"18,100",2004,2010,씨앤미,중계동,노원구,12,3,59,509-1,11350,8
"16,500",2004,2010,씨앤미,중계동,노원구,12,4,50.35,509-1,11350,9
"17,200",2004,2010,씨앤미,중계동,노원구,12,6,47.75,509-1,11350,5
"16,500",2004,2010,씨앤미,중계동,노원구,12,9,50.35,509-1,11350,5
"24,300",2005,2010,(506),중계동,노원구,12,13,69.03,506,11350,11
"15,000",2005,2010,(506),중계동,노원구,12,14,41.68,506,11350,4
"19,150",2004,2010,씨앤미,중계동,노원구,12,15,59,509-1,11350,5
"12,000",2000,2010,중계동 두타빌,중계동,노원구,12,15,27.85,360-9,11350,6
"11,400",2002,2010,새롬스타빌,중계동,노원구,12,18,27.26,360-12,11350,4
"26,000",2005,2010,(506),중계동,노원구,12,21,83.62,506,11350,3
"11,000",2002,2010,새롬스타빌,중계동,노원구,12,23,27.26,360-12,11350,4
"13,000",2000,2010,중계동 두타빌,중계동,노원구,12,23,29.88,360-9,11350,4
"27,750",2005,2010,(506),중계동,노원구,12,30,80.96,506,11350,12
"26,500",2005,2010,(506),중계동,노원구,12,30,83.62,506,11350,8
"17,500",2004,2010,씨앤미,중계동,노원구,12,31,50.35,509-1,11350,5
"7,150",2002,2011,그랑디오피스텔,월계동,노원구,1,6,19.81,635-4,11350,8
